"category","splice","hmseekrunique_lensum","nonsig_lensum","funcdomain","pthreshold","fisherp","fisherp_bias","sigperct","perct_diff"
"repressor","unspliced",2874,14224,"XISTint13","p0.01",7.89935845056968e-08,"repressor",16.8089835068429,-2.14387783181672
"activator","spliced",36,763,"XISTint13","p0.01",2.16176159889587e-16,"repressor",4.50563204005006,-10.7923812049831
"repressor","spliced",231,1279,"XISTint13","p0.01",2.16176159889587e-16,"repressor",15.2980132450331,-10.7923812049831
"activator","unspliced",2206,14024,"XISTint14","p0.01",4.89290207027946e-07,"repressor",13.5921133703019,-1.94771584948988
"repressor","unspliced",2657,14441,"XISTint14","p0.01",4.89290207027946e-07,"repressor",15.5398292197918,-1.94771584948988
"activator","spliced",14,785,"XISTint14","p0.01",1.07738580183525e-29,"repressor",1.75219023779725,-13.6120481727988
"repressor","spliced",232,1278,"XISTint14","p0.01",1.07738580183525e-29,"repressor",15.364238410596,-13.6120481727988
"activator","unspliced",43,16186,"XISTint2","p0.01",0.538206746959288,"",0.264957791607616,-0.0391713463032508
"repressor","unspliced",52,17046,"XISTint2","p0.01",0.538206746959288,"",0.304129137910867,-0.0391713463032508
"activator","spliced",4,795,"XISTint2","p0.01",0.745190523401702,"",0.500625782227785,0.103274788850301
"repressor","spliced",6,1504,"XISTint2","p0.01",0.745190523401702,"",0.397350993377483,0.103274788850301
"activator","unspliced",1919,14310,"XISTint3","p0.01",0.0389361276860838,"activator",11.8245116766283,0.723798142881622
"repressor","unspliced",1898,15200,"XISTint3","p0.01",0.0389361276860838,"activator",11.1007135337466,0.723798142881622
"activator","spliced",0,799,"XISTint3","p0.01",2.62758556086573e-05,"repressor",0,-1.72185430463576
"repressor","spliced",26,1484,"XISTint3","p0.01",2.62758556086573e-05,"repressor",1.72185430463576,-1.72185430463576
"activator","unspliced",665,15565,"XISTint4","p0.01",0.0258329285476281,"repressor",4.0973505853358,-0.499678306932304
"repressor","unspliced",786,16312,"XISTint4","p0.01",0.0258329285476281,"repressor",4.5970288922681,-0.499678306932304
"activator","spliced",4,794,"XISTint4","p0.01",5.46859639799057e-10,"repressor",0.50125313283208,-4.39940911882355
"repressor","spliced",74,1436,"XISTint4","p0.01",5.46859639799057e-10,"repressor",4.90066225165563,-4.39940911882355
"activator","unspliced",291,15938,"XISTint5","p0.01",1.56714838910162e-05,"repressor",1.79308645018177,-0.686735751245294
"repressor","unspliced",424,16674,"XISTint5","p0.01",1.56714838910162e-05,"repressor",2.47982220142707,-0.686735751245294
"activator","spliced",8,790,"XISTint5","p0.01",4.74880982548698e-07,"repressor",1.00250626566416,-3.76570565486564
"repressor","spliced",72,1438,"XISTint5","p0.01",4.74880982548698e-07,"repressor",4.7682119205298,-3.76570565486564
"activator","unspliced",921,15309,"XISTint6","p0.01",0.0043895532395034,"repressor",5.67467652495379,-0.747127194779512
"repressor","unspliced",1098,16000,"XISTint6","p0.01",0.0043895532395034,"repressor",6.4218037197333,-0.747127194779512
"activator","spliced",7,792,"XISTint6","p0.01",9.80767103207191e-13,"repressor",0.876095118898623,-6.01132209964442
"repressor","spliced",104,1406,"XISTint6","p0.01",9.80767103207191e-13,"repressor",6.88741721854305,-6.01132209964442
"activator","unspliced",193,16036,"XISTint7","p0.01",0.689260581025401,"",1.1892291576807,-0.0506819430328387
"repressor","unspliced",212,16886,"XISTint7","p0.01",0.689260581025401,"",1.23991110071353,-0.0506819430328387
"activator","spliced",0,799,"XISTint7","p0.01",1.59867026930453e-12,"repressor",0,-4.23841059602649
"repressor","spliced",64,1446,"XISTint7","p0.01",1.59867026930453e-12,"repressor",4.23841059602649,-4.23841059602649
"activator","unspliced",1906,14324,"XISTint8","p0.01",2.77840864548375e-09,"repressor",11.7436845348121,-2.18273530492589
"repressor","unspliced",2381,14716,"XISTint8","p0.01",2.77840864548375e-09,"repressor",13.926419839738,-2.18273530492589
"activator","spliced",0,799,"XISTint8","p0.01",2.05183263749429e-34,"repressor",0,-11.5894039735099
"repressor","spliced",175,1335,"XISTint8","p0.01",2.05183263749429e-34,"repressor",11.5894039735099,-11.5894039735099
"activator","unspliced",2,16228,"XISTint9","p0.01",1.05621899286705e-06,"repressor",0.0123228589032656,-0.151438984587201
"repressor","unspliced",28,17070,"XISTint9","p0.01",1.05621899286705e-06,"repressor",0.163761843490467,-0.151438984587201
"activator","spliced",0,799,"XISTint9","p0.01",0.0569114187850259,"",0,-0.529801324503311
"repressor","spliced",8,1502,"XISTint9","p0.01",0.0569114187850259,"",0.529801324503311,-0.529801324503311
"activator","unspliced",39,16190,"XISTrA","p0.01",0.0300222642470963,"activator",0.240310555179001,0.105791898026117
"repressor","unspliced",23,17075,"XISTrA","p0.01",0.0300222642470963,"activator",0.134518657152883,0.105791898026117
"activator","spliced",9,789,"XISTrA","p0.01",0.109557218795553,"",1.12781954887218,0.664243389931783
"repressor","spliced",7,1503,"XISTrA","p0.01",0.109557218795553,"",0.463576158940397,0.664243389931783
"activator","unspliced",29,16200,"XISTrB1","p0.01",0.263910975890708,"",0.178692464107462,0.0500224442220952
"repressor","unspliced",22,17076,"XISTrB1","p0.01",0.263910975890708,"",0.128670019885367,0.0500224442220952
"activator","spliced",3,795,"XISTrB1","p0.01",1,"",0.37593984962406,0.0448140218094906
"repressor","spliced",5,1505,"XISTrB1","p0.01",1,"",0.33112582781457,0.0448140218094906
"activator","unspliced",19,16211,"XISTrB2","p0.01",1,"",0.117067159581023,8.75725189651289e-05
"repressor","unspliced",20,17077,"XISTrB2","p0.01",1,"",0.116979587062058,8.75725189651289e-05
"activator","spliced",2,797,"XISTrB2","p0.01",0.727231876779748,"",0.250312891113892,-0.213263267826505
"repressor","spliced",7,1503,"XISTrB2","p0.01",0.727231876779748,"",0.463576158940397,-0.213263267826505
"activator","unspliced",32,16197,"XISTrD","p0.01",9.09108093434715e-07,"repressor",0.197177891428924,-0.31753229164413
"repressor","unspliced",88,17009,"XISTrD","p0.01",9.09108093434715e-07,"repressor",0.514710183073054,-0.31753229164413
"activator","spliced",0,799,"XISTrD","p0.01",3.75605023082405e-09,"repressor",0,-3.04635761589404
"repressor","spliced",46,1464,"XISTrD","p0.01",3.75605023082405e-09,"repressor",3.04635761589404,-3.04635761589404
"activator","unspliced",301,15928,"XISTrE","p0.01",0.283480165879048,"",1.85470454125331,-0.163193335567183
"repressor","unspliced",345,16752,"XISTrE","p0.01",0.283480165879048,"",2.0178978768205,-0.163193335567183
"activator","spliced",3,796,"XISTrE","p0.01",0.000335267711229119,"repressor",0.375469336670839,-1.87618629246823
"repressor","spliced",34,1476,"XISTrE","p0.01",0.000335267711229119,"repressor",2.25165562913907,-1.87618629246823
"activator","unspliced",61,16168,"XISTrF","p0.01",0.0238236383175522,"repressor",0.375870355536385,-0.168052910342665
"repressor","unspliced",93,17005,"XISTrF","p0.01",0.0238236383175522,"repressor",0.54392326587905,-0.168052910342665
"activator","spliced",0,799,"XISTrF","p0.01",0.00352143172220417,"repressor",0,-0.927152317880795
"repressor","spliced",14,1496,"XISTrF","p0.01",0.00352143172220417,"repressor",0.927152317880795,-0.927152317880795
"activator","unspliced",529,15701,"ASAR6-141chk1","p0.001",0.330564762147416,"",3.25939617991374,-0.197148445188611
"repressor","unspliced",591,16507,"ASAR6-141chk1","p0.001",0.330564762147416,"",3.45654462510235,-0.197148445188611
"activator","spliced",0,799,"ASAR6-141chk1","p0.001",1,"",0,0
"repressor","spliced",0,1510,"ASAR6-141chk1","p0.001",1,"",0,0
"activator","unspliced",663,15566,"ASAR6-141chk2","p0.001",6.08695224330022e-20,"repressor",4.08527943804301,-2.21955153633996
"repressor","unspliced",1078,16020,"ASAR6-141chk2","p0.001",6.08695224330022e-20,"repressor",6.30483097438297,-2.21955153633996
"activator","spliced",0,799,"ASAR6-141chk2","p0.001",1.29078652879169e-09,"repressor",0,-3.17880794701987
"repressor","spliced",48,1462,"ASAR6-141chk2","p0.001",1.29078652879169e-09,"repressor",3.17880794701987,-3.17880794701987
"activator","unspliced",213,16016,"ASAR6-141chk3","p0.001",0.537862783112521,"",1.31246533982377,-0.0795103298451949
"repressor","unspliced",238,16860,"ASAR6-141chk3","p0.001",0.537862783112521,"",1.39197566966897,-0.0795103298451949
"activator","spliced",0,799,"ASAR6-141chk3","p0.001",0.00024031409967738,"repressor",0,-1.39072847682119
"repressor","spliced",21,1489,"ASAR6-141chk3","p0.001",0.00024031409967738,"repressor",1.39072847682119,-1.39072847682119
"activator","unspliced",1300,14930,"ASAR6-141chk4","p0.001",1.00080071732931e-16,"repressor",8.00985828712261,-2.64635881429276
"repressor","unspliced",1822,15276,"ASAR6-141chk4","p0.001",1.00080071732931e-16,"repressor",10.6562171014154,-2.64635881429276
"activator","spliced",6,793,"ASAR6-141chk4","p0.001",8.95757744464248e-14,"repressor",0.750938673341677,-6.2689288763272
"repressor","spliced",106,1404,"ASAR6-141chk4","p0.001",8.95757744464248e-14,"repressor",7.01986754966887,-6.2689288763272
"activator","unspliced",209,16020,"ASAR6-141chk5","p0.001",5.84493790188796e-26,"activator",1.28781810339516,0.98952015638691
"repressor","unspliced",51,17046,"ASAR6-141chk5","p0.001",5.84493790188796e-26,"activator",0.298297947008247,0.98952015638691
"activator","spliced",0,799,"ASAR6-141chk5","p0.001",1,"",0,0
"repressor","spliced",0,1510,"ASAR6-141chk5","p0.001",1,"",0,0
"activator","unspliced",1,16229,"Blustr-5ss","p0.001",0.375810178648255,"",0.00616142945163278,-0.0172331196184339
"repressor","unspliced",4,17094,"Blustr-5ss","p0.001",0.375810178648255,"",0.0233945490700667,-0.0172331196184339
"activator","spliced",0,799,"Blustr-5ss","p0.001",1,"",0,0
"repressor","spliced",0,1510,"Blustr-5ss","p0.001",1,"",0,0
"activator","unspliced",0,16229,"e-Med13l","p0.001",0.250487437779115,"",0,-0.01754591180255
"repressor","unspliced",3,17095,"e-Med13l","p0.001",0.250487437779115,"",0.01754591180255,-0.01754591180255
"activator","spliced",0,799,"e-Med13l","p0.001",1,"",0,0
"repressor","spliced",0,1510,"e-Med13l","p0.001",1,"",0,0
"activator","unspliced",0,16229,"e-YY1","p0.001",0.00201038720132153,"repressor",0,-0.0584863726751667
"repressor","unspliced",10,17088,"e-YY1","p0.001",0.00201038720132153,"repressor",0.0584863726751667,-0.0584863726751667
"activator","spliced",0,799,"e-YY1","p0.001",1,"",0,0
"repressor","spliced",0,1510,"e-YY1","p0.001",1,"",0,0
"activator","unspliced",1,16228,"FIRRE-RRD","p0.001",0.486962522879347,"",0.00616180910715386,0.00616180910715386
"repressor","unspliced",0,17098,"FIRRE-RRD","p0.001",0.486962522879347,"",0,0.00616180910715386
"activator","spliced",0,798,"FIRRE-RRD","p0.001",1,"",0,0
"repressor","spliced",0,1510,"FIRRE-RRD","p0.001",1,"",0,0
"activator","unspliced",22,16207,"HOTTIP-MLL","p0.001",1.32351342153215e-07,"activator",0.135559800357385,0.135559800357385
"repressor","unspliced",0,17098,"HOTTIP-MLL","p0.001",1.32351342153215e-07,"activator",0,0.135559800357385
"activator","spliced",22,777,"HOTTIP-MLL","p0.001",5.99218589284103e-11,"activator",2.75344180225282,2.75344180225282
"repressor","spliced",0,1510,"HOTTIP-MLL","p0.001",5.99218589284103e-11,"activator",0,2.75344180225282
"activator","unspliced",0,16229,"HSat3_antisense","p0.001",1,"",0,0
"repressor","unspliced",0,17097,"HSat3_antisense","p0.001",1,"",0,0
"activator","spliced",0,799,"HSat3_antisense","p0.001",1,"",0,0
"repressor","spliced",0,1510,"HSat3_antisense","p0.001",1,"",0,0
"activator","unspliced",0,16229,"HSat3_sense","p0.001",1,"",0,0
"repressor","unspliced",0,17097,"HSat3_sense","p0.001",1,"",0,0
"activator","spliced",0,799,"HSat3_sense","p0.001",1,"",0,0
"repressor","spliced",0,1510,"HSat3_sense","p0.001",1,"",0,0
"activator","unspliced",13,16216,"JPX-9","p0.001",0.107996617624381,"",0.0801035183930002,0.0450116947879002
"repressor","unspliced",6,17092,"JPX-9","p0.001",0.107996617624381,"",0.0350918236051,0.0450116947879002
"activator","spliced",0,799,"JPX-9","p0.001",1,"",0,0
"repressor","spliced",0,1510,"JPX-9","p0.001",1,"",0,0
"activator","unspliced",0,16229,"MEG3-NRE","p0.001",0.125487480607867,"",0,-0.0233945490700667
"repressor","unspliced",4,17094,"MEG3-NRE","p0.001",0.125487480607867,"",0.0233945490700667,-0.0233945490700667
"activator","spliced",0,799,"MEG3-NRE","p0.001",0.305177949912603,"",0,-0.264900662251656
"repressor","spliced",4,1506,"MEG3-NRE","p0.001",0.305177949912603,"",0.264900662251656,-0.264900662251656
"activator","unspliced",6,16224,"ncRNA-a7","p0.001",0.0133305985941061,"activator",0.0369685767097967,0.0369685767097967
"repressor","unspliced",0,17098,"ncRNA-a7","p0.001",0.0133305985941061,"activator",0,0.0369685767097967
"activator","spliced",5,794,"ncRNA-a7","p0.001",0.00492096893966781,"activator",0.625782227784731,0.625782227784731
"repressor","spliced",0,1510,"ncRNA-a7","p0.001",0.00492096893966781,"activator",0,0.625782227784731
"activator","unspliced",13,16216,"NEAT1chk1","p0.001",8.63715525446289e-05,"activator",0.0801035183930002,0.0801035183930002
"repressor","unspliced",0,17098,"NEAT1chk1","p0.001",8.63715525446289e-05,"activator",0,0.0801035183930002
"activator","spliced",0,799,"NEAT1chk1","p0.001",1,"",0,0
"repressor","spliced",0,1510,"NEAT1chk1","p0.001",1,"",0,0
"activator","unspliced",1025,15204,"NEAT1chk10","p0.001",0.0322593695411494,"activator",6.31585433483271,0.560795263596305
"repressor","unspliced",984,16114,"NEAT1chk10","p0.001",0.0322593695411494,"activator",5.7550590712364,0.560795263596305
"activator","spliced",3,796,"NEAT1chk10","p0.001",0.0954967912411614,"",0.375469336670839,-0.750358477898698
"repressor","spliced",17,1493,"NEAT1chk10","p0.001",0.0954967912411614,"",1.12582781456954,-0.750358477898698
"activator","unspliced",3051,13178,"NEAT1chk11","p0.001",0.757333411333993,"",18.7996795859264,0.136678065280737
"repressor","unspliced",3191,13907,"NEAT1chk11","p0.001",0.757333411333993,"",18.6630015206457,0.136678065280737
"activator","spliced",20,778,"NEAT1chk11","p0.001",5.959735560432e-07,"repressor",2.5062656641604,-4.84472771332304
"repressor","spliced",111,1399,"NEAT1chk11","p0.001",5.959735560432e-07,"repressor",7.35099337748344,-4.84472771332304
"activator","unspliced",9,16220,"NEAT1chk12","p0.001",1.00121060305443e-09,"repressor",0.0554562819643847,-0.289633499868685
"repressor","unspliced",59,17038,"NEAT1chk12","p0.001",1.00121060305443e-09,"repressor",0.34508978183307,-0.289633499868685
"activator","spliced",0,799,"NEAT1chk12","p0.001",1,"",0,0
"repressor","spliced",0,1510,"NEAT1chk12","p0.001",1,"",0,0
"activator","unspliced",246,15984,"NEAT1chk15","p0.001",0.964299432602394,"",1.51571164510166,-0.0107826817201868
"repressor","unspliced",261,16837,"NEAT1chk15","p0.001",0.964299432602394,"",1.52649432682185,-0.0107826817201868
"activator","spliced",0,799,"NEAT1chk15","p0.001",1,"",0,0
"repressor","spliced",0,1510,"NEAT1chk15","p0.001",1,"",0,0
"activator","unspliced",388,15842,"NEAT1chk16","p0.001",9.39074988169312e-06,"activator",2.39063462723352,0.688681182386168
"repressor","unspliced",291,16807,"NEAT1chk16","p0.001",9.39074988169312e-06,"activator",1.70195344484735,0.688681182386168
"activator","spliced",0,799,"NEAT1chk16","p0.001",0.00207765185600712,"repressor",0,-0.993377483443709
"repressor","spliced",15,1495,"NEAT1chk16","p0.001",0.00207765185600712,"repressor",0.993377483443709,-0.993377483443709
"activator","unspliced",243,15986,"NEAT1chk17","p0.001",1.91384555239698e-23,"activator",1.49731961303839,1.04694820284947
"repressor","unspliced",77,17020,"NEAT1chk17","p0.001",1.91384555239698e-23,"activator",0.450371410188922,1.04694820284947
"activator","spliced",0,799,"NEAT1chk17","p0.001",0.170989795494219,"",0,-0.33112582781457
"repressor","spliced",5,1505,"NEAT1chk17","p0.001",0.170989795494219,"",0.33112582781457,-0.33112582781457
"activator","unspliced",137,16092,"NEAT1chk18","p0.001",1.29478582103785e-10,"activator",0.844167847680079,0.528322962612523
"repressor","unspliced",54,17043,"NEAT1chk18","p0.001",1.29478582103785e-10,"activator",0.315844885067556,0.528322962612523
"activator","spliced",3,796,"NEAT1chk18","p0.001",0.0413333551943436,"activator",0.375469336670839,0.375469336670839
"repressor","spliced",0,1510,"NEAT1chk18","p0.001",0.0413333551943436,"activator",0,0.375469336670839
"activator","unspliced",73,16157,"NEAT1chk20","p0.001",0.00191533811464036,"activator",0.449784349969193,0.204141584733493
"repressor","unspliced",42,17056,"NEAT1chk20","p0.001",0.00191533811464036,"activator",0.2456427652357,0.204141584733493
"activator","spliced",5,793,"NEAT1chk20","p0.001",0.00490078674822708,"activator",0.6265664160401,0.6265664160401
"repressor","spliced",0,1510,"NEAT1chk20","p0.001",0.00490078674822708,"activator",0,0.6265664160401
"activator","unspliced",64,16165,"NEAT1chk4","p0.001",1.92628885861141e-11,"repressor",0.394355782857847,-0.605819686522746
"repressor","unspliced",171,16926,"NEAT1chk4","p0.001",1.92628885861141e-11,"repressor",1.00017546938059,-0.605819686522746
"activator","spliced",0,799,"NEAT1chk4","p0.001",1,"",0,0
"repressor","spliced",0,1510,"NEAT1chk4","p0.001",1,"",0,0
"activator","unspliced",478,15751,"NEAT1chk7","p0.001",0.00627197781629612,"repressor",2.94534475321955,-0.528948982523568
"repressor","unspliced",594,16503,"NEAT1chk7","p0.001",0.00627197781629612,"repressor",3.47429373574311,-0.528948982523568
"activator","spliced",0,799,"NEAT1chk7","p0.001",1,"",0,0
"repressor","spliced",0,1510,"NEAT1chk7","p0.001",1,"",0,0
"activator","unspliced",1168,15061,"NEAT1chk9","p0.001",1.45252752524152e-06,"activator",7.19699303715571,1.30741530876642
"repressor","unspliced",1007,16091,"NEAT1chk9","p0.001",1.45252752524152e-06,"activator",5.88957772838928,1.30741530876642
"activator","spliced",0,799,"NEAT1chk9","p0.001",1,"",0,0
"repressor","spliced",0,1510,"NEAT1chk9","p0.001",1,"",0,0
"activator","unspliced",1,16229,"NKILA-SRSFNRE","p0.001",1,"",0.00616142945163278,0.00031279218411611
"repressor","unspliced",1,17097,"NKILA-SRSFNRE","p0.001",1,"",0.00584863726751667,0.00031279218411611
"activator","spliced",0,799,"NKILA-SRSFNRE","p0.001",1,"",0,0
"repressor","spliced",0,1510,"NKILA-SRSFNRE","p0.001",1,"",0,0
"activator","unspliced",0,16229,"NXF1-enChr","p0.001",1,"",0,-0.00584863726751667
"repressor","unspliced",1,17097,"NXF1-enChr","p0.001",1,"",0.00584863726751667,-0.00584863726751667
"activator","spliced",0,799,"NXF1-enChr","p0.001",1,"",0,0
"repressor","spliced",0,1510,"NXF1-enChr","p0.001",1,"",0,0
"activator","unspliced",11,16218,"PRRX2-eRNA","p0.001",0.0110300378519872,"activator",0.0677799001786925,0.0560826256436591
"repressor","unspliced",2,17096,"PRRX2-eRNA","p0.001",0.0110300378519872,"activator",0.0116972745350333,0.0560826256436591
"activator","spliced",1,798,"PRRX2-eRNA","p0.001",0.346037245560849,"",0.125156445556946,0.125156445556946
"repressor","spliced",0,1510,"PRRX2-eRNA","p0.001",0.346037245560849,"",0,0.125156445556946
"activator","unspliced",34,16195,"PVT1-22","p0.001",0.00118084184977226,"activator",0.209501509643231,0.133469225165515
"repressor","unspliced",13,17085,"PVT1-22","p0.001",0.00118084184977226,"activator",0.0760322844777167,0.133469225165515
"activator","spliced",0,798,"PVT1-22","p0.001",1,"",0,0
"repressor","spliced",0,1510,"PVT1-22","p0.001",1,"",0,0
"activator","unspliced",15,16214,"XIST-PfIMI","p0.001",8.51960410631522e-07,"repressor",0.0924271366073079,-0.246793824908659
"repressor","unspliced",58,17040,"XIST-PfIMI","p0.001",8.51960410631522e-07,"repressor",0.339220961515967,-0.246793824908659
"activator","spliced",0,799,"XIST-PfIMI","p0.001",2.84044071562904e-11,"repressor",0,-3.84105960264901
"repressor","spliced",58,1452,"XIST-PfIMI","p0.001",2.84044071562904e-11,"repressor",3.84105960264901,-3.84105960264901
"activator","unspliced",3,16227,"XISTint1","p0.001",0.115474639483822,"",0.0184842883548983,0.0184842883548983
"repressor","unspliced",0,17098,"XISTint1","p0.001",0.115474639483822,"",0,0.0184842883548983
"activator","spliced",0,799,"XISTint1","p0.001",1,"",0,0
"repressor","spliced",0,1510,"XISTint1","p0.001",1,"",0,0
"activator","unspliced",0,16229,"XISTint10","p0.001",0.000129331765627866,"repressor",0,-0.0818809217452334
"repressor","unspliced",14,17084,"XISTint10","p0.001",0.000129331765627866,"repressor",0.0818809217452334,-0.0818809217452334
"activator","spliced",0,799,"XISTint10","p0.001",0.00352143172220417,"repressor",0,-0.927152317880795
"repressor","spliced",14,1496,"XISTint10","p0.001",0.00352143172220417,"repressor",0.927152317880795,-0.927152317880795
"activator","unspliced",739,15491,"XISTint11","p0.001",1.13467258619778e-07,"repressor",4.55329636475662,-1.29534090276004
"repressor","unspliced",1000,16098,"XISTint11","p0.001",1.13467258619778e-07,"repressor",5.84863726751667,-1.29534090276004
"activator","spliced",20,779,"XISTint11","p0.001",0.00406624708968455,"repressor",2.50312891113892,-2.46375850607962
"repressor","spliced",75,1435,"XISTint11","p0.001",0.00406624708968455,"repressor",4.96688741721854,-2.46375850607962
"activator","unspliced",203,16027,"XISTint12","p0.001",2.00480033068381e-08,"repressor",1.25077017868145,-0.784555590414347
"repressor","unspliced",348,16750,"XISTint12","p0.001",2.00480033068381e-08,"repressor",2.0353257690958,-0.784555590414347
"activator","spliced",0,799,"XISTint12","p0.001",1.33712749232817e-09,"repressor",0,-3.24503311258278
"repressor","spliced",49,1461,"XISTint12","p0.001",1.33712749232817e-09,"repressor",3.24503311258278,-3.24503311258278
"activator","unspliced",38,16191,"XISTint13","p0.001",8.70499032126252e-05,"repressor",0.234148746071847,-0.26298542166707
"repressor","unspliced",85,17013,"XISTint13","p0.001",8.70499032126252e-05,"repressor",0.497134167738917,-0.26298542166707
"activator","spliced",0,799,"XISTint13","p0.001",4.8788934874574e-05,"repressor",0,-1.65562913907285
"repressor","spliced",25,1485,"XISTint13","p0.001",4.8788934874574e-05,"repressor",1.65562913907285,-1.65562913907285
"activator","unspliced",158,16071,"XISTint14","p0.001",0.0187120645585781,"repressor",0.97356583893031,-0.272266763280604
"repressor","unspliced",213,16884,"XISTint14","p0.001",0.0187120645585781,"repressor",1.24583260221091,-0.272266763280604
"activator","spliced",0,799,"XISTint14","p0.001",0.00120492533286223,"repressor",0,-1.12582781456954
"repressor","spliced",17,1493,"XISTint14","p0.001",0.00120492533286223,"repressor",1.12582781456954,-1.12582781456954
"activator","unspliced",3,16226,"XISTint2","p0.001",1,"",0.0184854273214616,-0.00490912174860509
"repressor","unspliced",4,17094,"XISTint2","p0.001",1,"",0.0233945490700667,-0.00490912174860509
"activator","spliced",0,799,"XISTint2","p0.001",0.547212962914314,"",0,-0.132450331125828
"repressor","spliced",2,1508,"XISTint2","p0.001",0.547212962914314,"",0.132450331125828,-0.132450331125828
"activator","unspliced",0,16229,"XISTint3","p0.001",5.49624987215098e-07,"repressor",0,-0.128670019885367
"repressor","unspliced",22,17076,"XISTint3","p0.001",5.49624987215098e-07,"repressor",0.128670019885367,-0.128670019885367
"activator","spliced",0,799,"XISTint3","p0.001",1,"",0,0
"repressor","spliced",0,1510,"XISTint3","p0.001",1,"",0,0
"activator","unspliced",17,16212,"XISTint4","p0.001",2.33945774407271e-05,"repressor",0.104750754821616,-0.211075657624284
"repressor","unspliced",54,17044,"XISTint4","p0.001",2.33945774407271e-05,"repressor",0.3158264124459,-0.211075657624284
"activator","spliced",0,799,"XISTint4","p0.001",1.42394873079693e-10,"repressor",0,-3.57615894039735
"repressor","spliced",54,1456,"XISTint4","p0.001",1.42394873079693e-10,"repressor",3.57615894039735,-3.57615894039735
"activator","unspliced",0,16229,"XISTint5","p0.001",1.54168663150758e-17,"repressor",0,-0.339240802479967
"repressor","unspliced",58,17039,"XISTint5","p0.001",1.54168663150758e-17,"repressor",0.339240802479967,-0.339240802479967
"activator","spliced",0,799,"XISTint5","p0.001",2.84044071562904e-11,"repressor",0,-3.84105960264901
"repressor","spliced",58,1452,"XISTint5","p0.001",2.84044071562904e-11,"repressor",3.84105960264901,-3.84105960264901
"activator","unspliced",0,16229,"XISTint6","p0.001",9.59474531327836e-21,"repressor",0,-0.403579575364099
"repressor","unspliced",69,17028,"XISTint6","p0.001",9.59474531327836e-21,"repressor",0.403579575364099,-0.403579575364099
"activator","spliced",0,799,"XISTint6","p0.001",1.68528545554133e-13,"repressor",0,-4.56953642384106
"repressor","spliced",69,1441,"XISTint6","p0.001",1.68528545554133e-13,"repressor",4.56953642384106,-4.56953642384106
"activator","unspliced",0,16229,"XISTint7","p0.001",1.07869911129432e-11,"repressor",0,-0.222248216165633
"repressor","unspliced",38,17060,"XISTint7","p0.001",1.07869911129432e-11,"repressor",0.222248216165633,-0.222248216165633
"activator","spliced",0,799,"XISTint7","p0.001",1.04716830146939e-07,"repressor",0,-2.51655629139073
"repressor","spliced",38,1472,"XISTint7","p0.001",1.04716830146939e-07,"repressor",2.51655629139073,-2.51655629139073
"activator","unspliced",51,16178,"XISTint8","p0.001",0.400455537711602,"",0.314252264464847,-0.0600605206562199
"repressor","unspliced",64,17034,"XISTint8","p0.001",0.400455537711602,"",0.374312785121067,-0.0600605206562199
"activator","spliced",0,799,"XISTint8","p0.001",0.000393861928592334,"repressor",0,-1.25827814569536
"repressor","spliced",19,1491,"XISTint8","p0.001",0.000393861928592334,"repressor",1.25827814569536,-1.25827814569536
"activator","unspliced",0,16229,"XISTint9","p0.001",5.49624987215098e-07,"repressor",0,-0.128670019885367
"repressor","unspliced",22,17076,"XISTint9","p0.001",5.49624987215098e-07,"repressor",0.128670019885367,-0.128670019885367
"activator","spliced",0,799,"XISTint9","p0.001",0.0989976336686418,"",0,-0.397350993377483
"repressor","spliced",6,1504,"XISTint9","p0.001",0.0989976336686418,"",0.397350993377483,-0.397350993377483
"activator","unspliced",2,16227,"XISTrA","p0.001",0.688107548863985,"",0.0123236182143077,-0.0110722991981038
"repressor","unspliced",4,17093,"XISTrA","p0.001",0.688107548863985,"",0.0233959174124115,-0.0110722991981038
"activator","spliced",1,798,"XISTrA","p0.001",0.664741625766388,"",0.125156445556946,-0.139744216694709
"repressor","spliced",4,1506,"XISTrA","p0.001",0.664741625766388,"",0.264900662251656,-0.139744216694709
"activator","unspliced",13,16217,"XISTrB1","p0.001",0.842214901652821,"",0.0800985828712261,0.00991083063399152
"repressor","unspliced",12,17085,"XISTrB1","p0.001",0.842214901652821,"",0.0701877522372346,0.00991083063399152
"activator","spliced",2,796,"XISTrB1","p0.001",0.612459781674387,"",0.25062656641604,0.118176235290212
"repressor","spliced",2,1508,"XISTrB1","p0.001",0.612459781674387,"",0.132450331125828,0.118176235290212
"activator","unspliced",4,16226,"XISTrB2","p0.001",1,"",0.0246457178065311,0.00125116873646444
"repressor","unspliced",4,17094,"XISTrB2","p0.001",1,"",0.0233945490700667,0.00125116873646444
"activator","spliced",0,799,"XISTrB2","p0.001",1,"",0,-0.0662251655629139
"repressor","spliced",1,1509,"XISTrB2","p0.001",1,"",0.0662251655629139,-0.0662251655629139
"activator","unspliced",0,16229,"XISTrD","p0.001",6.21182515090663e-10,"repressor",0,-0.187167339299292
"repressor","unspliced",32,17065,"XISTrD","p0.001",6.21182515090663e-10,"repressor",0.187167339299292,-0.187167339299292
"activator","spliced",0,799,"XISTrD","p0.001",1.61728703307745e-06,"repressor",0,-2.11920529801325
"repressor","spliced",32,1478,"XISTrD","p0.001",1.61728703307745e-06,"repressor",2.11920529801325,-2.11920529801325
