"category","splice","hmseekrunique_lensum","nonsig_lensum","funcdomain","pthreshold","fisherp","fisherp_bias","sigperct","perct_diff"
"repressor","unspliced",789,16309,"XISTint1","p0.05",0.314161787205999,"",4.61457480407065,0.234470174364346
"activator","spliced",18,781,"XISTint1","p0.05",0.886100293248192,"",2.25281602002503,-0.197515105802784
"repressor","spliced",37,1473,"XISTint1","p0.05",0.886100293248192,"",2.45033112582781,-0.197515105802784
"activator","unspliced",212,16017,"XISTint10","p0.05",0.00514381813878188,"repressor",1.30630353071662,-0.372255365060665
"repressor","unspliced",287,16811,"XISTint10","p0.05",0.00514381813878188,"repressor",1.67855889577728,-0.372255365060665
"activator","spliced",13,786,"XISTint10","p0.05",0.182816728436453,"",1.6270337922403,-0.889522499150428
"repressor","spliced",38,1472,"XISTint10","p0.05",0.182816728436453,"",2.51655629139073,-0.889522499150428
"activator","unspliced",6263,9966,"XISTint11","p0.05",7.04112432075294e-09,"repressor",38.5914104381046,-3.11522191655674
"repressor","unspliced",7131,9967,"XISTint11","p0.05",7.04112432075294e-09,"repressor",41.7066323546614,-3.11522191655674
"activator","spliced",155,644,"XISTint11","p0.05",1.70248706153531e-17,"repressor",19.3992490613267,-16.8259165015873
"repressor","spliced",547,963,"XISTint11","p0.05",1.70248706153531e-17,"repressor",36.2251655629139,-16.8259165015873
"activator","unspliced",6942,9287,"XISTint12","p0.05",1.50723237094157e-05,"repressor",42.7752788218621,-2.35865497156403
"repressor","unspliced",7717,9381,"XISTint12","p0.05",1.50723237094157e-05,"repressor",45.1339337934261,-2.35865497156403
"activator","spliced",168,630,"XISTint12","p0.05",2.30742098205205e-24,"repressor",21.0526315789474,-20.8016730568142
"repressor","spliced",632,878,"XISTint12","p0.05",2.30742098205205e-24,"repressor",41.8543046357616,-20.8016730568142
"activator","unspliced",6945,9284,"XISTint13","p0.05",2.06014314144229e-18,"repressor",42.7937642491836,-4.77905128479702
"repressor","unspliced",8134,8964,"XISTint13","p0.05",2.06014314144229e-18,"repressor",47.5728155339806,-4.77905128479702
"activator","spliced",160,638,"XISTint13","p0.05",5.00784594793755e-21,"repressor",20.0501253132832,-18.8902720377102
"repressor","spliced",588,922,"XISTint13","p0.05",5.00784594793755e-21,"repressor",38.9403973509934,-18.8902720377102
"activator","unspliced",7807,8422,"XISTint14","p0.05",3.36611643106408e-06,"repressor",48.1052436995502,-2.54691749832079
"repressor","unspliced",8660,8437,"XISTint14","p0.05",3.36611643106408e-06,"repressor",50.652161197871,-2.54691749832079
"activator","spliced",212,586,"XISTint14","p0.05",9.03050837788157e-20,"repressor",26.5664160401003,-19.2613985294362
"repressor","spliced",692,818,"XISTint14","p0.05",9.03050837788157e-20,"repressor",45.8278145695364,-19.2613985294362
"activator","unspliced",142,16087,"XISTint2","p0.05",0.81261645027803,"",0.874976893215848,0.0269244894259312
"repressor","unspliced",145,16953,"XISTint2","p0.05",0.81261645027803,"",0.848052403789917,0.0269244894259312
"activator","spliced",6,793,"XISTint2","p0.05",0.510270071258612,"",0.750938673341677,-0.374889141227859
"repressor","spliced",17,1493,"XISTint2","p0.05",0.510270071258612,"",1.12582781456954,-0.374889141227859
"activator","unspliced",3308,12921,"XISTint3","p0.05",1.75331334003239e-05,"activator",20.383264526465,1.86539589454124
"repressor","unspliced",3166,13931,"XISTint3","p0.05",1.75331334003239e-05,"activator",18.5178686319237,1.86539589454124
"activator","spliced",55,744,"XISTint3","p0.05",0.000847447175483769,"repressor",6.88360450563204,-4.30844847450041
"repressor","spliced",169,1341,"XISTint3","p0.05",0.000847447175483769,"repressor",11.1920529801325,-4.30844847450041
"activator","unspliced",3529,12700,"XISTint4","p0.05",0.411679840398122,"",21.745024339146,-0.374521806602065
"repressor","unspliced",3782,13316,"XISTint4","p0.05",0.411679840398122,"",22.119546145748,-0.374521806602065
"activator","spliced",83,715,"XISTint4","p0.05",0.105406252864214,"",10.4010025062657,-2.31422928181381
"repressor","spliced",192,1318,"XISTint4","p0.05",0.105406252864214,"",12.7152317880795,-2.31422928181381
"activator","unspliced",5233,10996,"XISTint5","p0.05",0.10962850806759,"",32.2447470577361,0.818180993514357
"repressor","unspliced",5373,11724,"XISTint5","p0.05",0.10962850806759,"",31.4265660642218,0.818180993514357
"activator","spliced",134,664,"XISTint5","p0.05",0.0648316004824109,"",16.7919799498747,2.95092034722568
"repressor","spliced",209,1301,"XISTint5","p0.05",0.0648316004824109,"",13.841059602649,2.95092034722568
"activator","unspliced",3692,12538,"XISTint6","p0.05",0.864994417945658,"",22.7479975354282,0.0786794865336127
"repressor","unspliced",3876,13222,"XISTint6","p0.05",0.864994417945658,"",22.6693180488946,0.0786794865336127
"activator","spliced",85,713,"XISTint6","p0.05",0.108490298929348,"",10.6516290726817,-2.32850337764942
